cpu,memory,disk,temperature,network,failure
6.355835028602364,49.70236477772067,79.61505080230744,52.93126820224876,664.8963055724977,0
31.09823217156622,3.2063517094541583,8.421345407068703,57.82512331224979,893.0599124360573,0
32.518332202674706,61.23112888403968,52.48902827551506,29.380527044707677,400.57375077677216,0
72.96061783380641,71.61738769564306,20.889103424340494,76.01485333509034,373.2881636761586,0
63.75574713552131,41.67490606240531,6.706562854137566,64.7356759546283,31.688849541319676,0
88.72127425763266,75.72955720711929,50.293393708324885,87.68299971030773,462.7253766696581,0
47.22149251619493,22.70012993384206,49.95621559349236,35.04583576813649,724.0707703291088,0
11.959424593830171,22.127659106618403,70.69009016757208,76.9794591449459,301.17871762621604,0
71.3244787222995,16.141698768757394,74.47506930519049,71.35037462893922,462.72651367384145,0
76.07850486168974,37.19947597891618,72.77914886928968,39.93841503573141,219.39776848527802,0
56.127719756949624,84.70120353890836,40.9558732916755,70.05339796556189,772.7878058714607,0
77.0967179954561,82.79120621490644,63.168978722656256,89.32800354324871,60.5115613411471,0
49.379559636439076,38.28242079635038,57.69452426439603,88.88269907503391,705.3830550004983,0
52.27328293819941,58.911873598023654,42.15617561169196,73.9719930887106,378.9400117449835,0
42.75410183585496,72.08163164749156,59.72126941859932,23.605483440054506,41.59606938712079,0
2.541912674409519,24.1206774628023,94.72478767062626,85.41982529901212,853.4695872917858,0
10.789142699330444,16.814108589474706,19.289374368137736,69.33339552534049,487.7218631811652,0
3.142918568673425,97.2095993212311,90.57720957855263,43.28256898870508,599.318969616129,0
63.64104112637804,61.75573132096185,5.345551398319836,34.04377712792745,732.0306915244569,0
31.435598107632668,98.14157218336639,30.838921290166066,28.715289724798783,655.0744330011887,0
50.85706911647028,33.77559871322291,28.814524861152822,23.767767444332073,730.8568708146116,0
90.7566473926093,70.30316999741315,62.63651078809057,76.55774359630674,762.2816845778577,0
24.929222914887493,22.260363654123772,13.122495177729032,37.68822492074565,589.1515305646109,0
41.038292303562976,26.120017127391293,88.23476118397538,21.81897020324413,365.6378309077567,0
75.55511385430486,51.1902121269624,82.85514084650413,49.7952988881492,243.14214971634263,0
22.879816549162246,31.961812550807124,65.20658196852777,56.19553104442542,902.9032366527872,0
7.697990982879299,16.762156384058446,45.841383179219775,32.69226731750952,969.9248446382203,0
28.9751452913768,26.2880701989326,93.29560421420784,23.303625212191232,357.6627550982089,0
16.122128725400444,3.574839446586464,83.0746554720556,34.18441123235517,112.31072907230022,0
92.96976523425731,70.44236214774867,49.93151480812449,70.93270713774308,222.53732711643127,0
80.8120379564417,49.21166570858616,70.18733544543112,26.16827579384048,670.6673459871896,0
63.34037565104234,9.424306640452562,56.69299521796846,61.627777291774535,172.93336995833076,0
87.14605901877177,17.16939931284912,58.794223838826454,30.9808990931125,780.1222730609882,0
80.36720768991145,10.253453811264402,33.097606943747124,34.67668801853145,923.0302398747135,0
18.657005888603585,61.259280827587645,46.208460462489676,49.4808412450024,963.6515150788472,0
89.25589984899777,9.42103636124938,7.812143078974421,27.56190020402985,9.32550597489068,0
53.93422419156507,75.42823330352161,35.73486916645925,32.990262708665966,958.1541649544166,0
80.74401551640625,2.0510919320391174,69.5828515362152,46.17143085885156,740.1944191296177,0
89.60912999234932,24.93757879958921,95.32160305061863,44.72517541237752,84.05023226380226,0
31.800347497186387,89.06666758919071,96.30641127630203,76.19536142567989,415.24046877872644,0
11.005192452767677,71.8531318122246,55.57228691248917,25.608672884481827,700.045474579509,0
22.793516254194166,7.296833292568772,60.66222518095821,84.53380517497575,956.6854926610494,0
42.71077886262563,82.11261044851797,18.57211855009675,81.21741280545912,164.14139361139257,0
81.80147659224932,49.30351215402048,69.53081080935307,77.44937297689538,127.73328192695399,0
86.07305832563435,84.67830271688292,7.065879267438624,43.20292718473494,472.34705326187856,0
0.6952130531190703,60.07397744503934,28.468568579944453,81.71613391555907,968.0988937384892,0
51.07473025775657,68.18330320328587,66.83633472854422,33.71015602169606,971.3792152580105,0
41.7411003148779,99.35015603957082,31.03101315434893,29.330690439127117,227.9147410529093,0
22.210781047073024,23.233554592401816,4.984687411445432,23.37172501171155,319.34714797145733,0
11.98653673336828,62.394557476138836,83.18704093509638,90.4482772254182,908.0319856446545,0
33.7615171403628,46.032139005739836,31.033000713456303,43.10081732789553,734.8414908520642,0
94.29097039125192,3.9451952922691436,6.310522485867843,88.82134101334294,972.3164286576183,0
32.320293202075526,1.4470641502865034,7.478816450286518,40.44601711394973,893.1483630155543,0
51.87906217433661,11.922857781785867,25.175879878875364,88.06744695022621,215.09605031374335,0
70.30189588951778,64.90917405385481,17.801594722152625,87.79467896345662,759.7268594126833,0
36.3629602379294,56.71630879133922,77.43001177801509,89.27570337580346,48.56523156011661,0
97.17820827209607,55.34295611637275,32.168404666703445,57.21150794631453,817.8327787414739,0
96.24472949421113,3.1856762528260085,80.46957850398326,84.9459715099169,601.5567624446081,0
25.178229582536417,46.930299636000704,17.38459978231528,91.30744221254902,956.1009626364618,0
49.72485058923854,92.46228178425285,49.28791795440838,44.34627064228846,960.0324554690784,0
30.087830981676966,39.75918693106466,68.80371335531288,51.41558042619163,50.815109024355266,0
28.484049437746762,62.492246978845635,65.19908538658548,73.9430140501808,160.52148555576784,0
3.6886947354532795,77.98186756231435,60.112940993026875,42.52698662924757,484.2070473186916,0
60.956433397989684,78.39252791418876,92.48216019311698,76.53569816844943,879.4935249461491,0
50.26790232288615,51.92800823952714,22.852514770674436,25.541910891015046,814.4451422960564,0
5.147875124998935,85.79519454023364,49.37192044621054,59.26237882164067,964.3700263517787,0
27.864646423661142,39.137809336374694,88.39925500724087,29.17351130628089,618.0841171113408,0
90.82658859666537,88.86932147847983,7.789376559515704,41.999260732750734,256.5635195616206,0
23.95618906669724,24.02271663955453,5.588826825307525,39.3969044364854,25.10663950517733,0
14.48948720912231,28.021640699057105,23.33022875582914,82.91990551719995,222.92649072054894,0
48.9452760277563,5.31206241990011,63.30212195380185,34.51379415546481,675.2731979536246,0
98.56504541106007,79.55818365422829,25.98796264498069,80.63359401193392,926.2748233430132,0
24.20552715115004,41.70552362327056,19.023988380879896,79.54702594309414,320.9036673082648,0
67.21355474058785,22.911661391139905,45.88023153582921,57.41622916679224,875.7043302892954,0
76.16196153287176,23.179027761657967,61.35980687694115,37.53824416970972,394.8982483411565,0
23.763754399239968,90.13999412292331,24.85577070167404,37.017225496716705,308.27124936855034,0
72.82163486118596,83.3916600461037,30.069118672374206,54.86934853368859,508.84424280581806,0
36.77831327192532,55.35308853571833,61.35593048115139,20.660675554513723,442.27349240961524,0
63.23058305935795,61.61108004157211,94.57384219894527,59.85130659585246,913.7998685170181,0
63.35297107608947,47.4325570550291,67.47417274380882,91.45846443252915,468.2569474081265,0
53.57746840747585,39.16665428788089,78.29041435845599,31.603016139694738,277.3353872230755,0
9.02897700544083,91.54768812183315,36.68100947554688,63.000921610670254,842.5655775019036,0
83.5302495589238,12.561270352030206,27.22543593844661,92.13340164833426,998.7495116595667,0
32.07800649717358,41.8446789716228,45.426774320262254,84.53916046187001,648.1714191813239,0
18.651851039985424,34.45619079878753,80.71328287116737,83.77850872860051,250.4613689363586,0
4.077514155476392,49.81507202511484,45.629964179055584,81.63874477971417,238.8150770131793,0
59.08929431882418,45.76318745451751,84.6725408789861,43.17677045421392,57.70669621525981,0
67.75643618422824,51.88895316510814,98.8771980695127,86.79626234501092,77.29303851408487,0
1.6587828927856152,13.99189772269941,7.202666573033634,90.60052634248783,914.9830951827624,0
51.2093058299281,51.31415015132771,4.541015608370369,57.18443174742795,96.48710704955054,0
22.649577519793795,24.241881388721087,14.958970291336183,46.59282854445941,484.3438482767788,0
64.51727904094498,18.433134898819127,38.43696757343462,51.06717617043921,698.1217796931783,0
17.436642900499145,6.483421878619122,13.104220914543241,45.06548313734492,850.3547827736031,0
69.09377381024659,76.26525587561409,87.0664477618756,35.93138315184051,171.2709502537273,0
38.67353463005374,42.744192085655996,2.31462510270638,66.3836352689667,437.77867912535686,0
93.67299887367345,62.66436833117584,31.579271633582252,62.194766468399216,251.4801950137775,0
13.752094414599325,72.75933433047433,18.469462949420535,54.69388032794567,255.82308996660163,0
34.10663510502585,67.93166653135535,93.15393301575324,27.188404001362382,303.83930748667586,0
11.347352124058908,47.05007190896823,66.9481004890028,79.76697235294998,587.1162144184673,0
92.46936182785628,38.789852895172984,91.20302564513744,33.12001720630919,16.577471685588208,0
87.7339353380981,37.595990964066374,97.23287103103934,28.59215325470361,408.7662863155279,0
25.79416277151556,64.00487969300563,49.70982436773692,66.73035466122106,186.83013523279257,0
65.99840460341791,49.47943549418734,23.431910804802627,49.89832709282924,967.1185085126348,0
81.72222002012158,84.91322479885106,19.372878619658927,24.48563565142471,582.7291592503103,0
55.52008115994623,87.47019843267121,22.291886168584053,46.66762662207937,868.0954688303226,0
52.965057835600646,17.056037800651847,70.85933076220029,77.88352642137221,195.68998676961203,0
24.18522909004517,13.623365154572564,4.044572812300073,66.14369039128232,810.0156993237878,0
9.310276780589922,63.04009260359995,5.136107303271487,47.20895172402476,414.7824613052333,0
89.72157579533267,30.12257480622794,60.814294238315,34.3853593725941,177.69468884940244,0
90.04180571633304,1.857071876509886,64.20571467374066,67.38467156035799,761.2452023882328,0
63.31014572732679,88.86426693629551,66.52629243224601,86.56664757097664,762.011097615281,0
33.90297910487007,22.690076724380827,37.188050458859124,68.47045385119354,995.887906864061,0
34.92095746126609,92.92806516858091,80.59448887141531,80.96778909876681,780.9372617981641,0
72.59556788702393,71.74344508782536,53.36245877266176,59.11458789157783,145.26724792712787,0
89.71102599525771,76.26534899114843,10.546563000941944,73.84783300557716,322.5447417857282,0
88.70864242651173,20.14614957931604,79.70993070673453,87.21700803337643,451.726917291146,0
77.98755458576238,23.419442561681294,95.30677862704583,77.98842336939913,126.65280570979509,0
64.20316461542878,52.12677538240658,6.003631300235868,88.23904650486092,788.038974447814,0
8.413996499504883,17.209985264986216,39.13513387005799,52.33547015870449,526.6985379125865,0
16.162871409461378,30.543169268303227,48.751604483474765,87.81651913452924,944.4495690957535,0
89.85541885270793,32.14624779478045,14.647076007831695,66.61754258612807,589.3081445258202,0
60.642905965958995,15.96299332527641,86.77089477828771,85.25365745612703,522.8990837382539,0
0.9197051616629648,20.518283339516074,28.4149644890044,22.953239782837656,71.42515293286434,0
10.147154286603211,78.85518420082566,78.300853993816,69.3389286435152,149.34590494457777,0
66.35017691080559,16.719585454726836,67.0994482028316,83.5981309158424,849.5260767641512,0
0.5061583846218687,2.8457391843922486,59.804582246702346,33.06515252323998,990.6759778258083,0
16.080805141749867,62.93549426289384,19.21428486965544,69.63402000986923,415.17913589826946,0
54.87337893665861,97.598311939245,22.07035205509057,81.87160356624736,810.086083724929,0
69.18951976926932,33.12138146231214,4.734840474656932,41.59620272244778,627.5857663306517,0
65.19612595026005,11.86557031962523,24.071242978226636,50.3934745929794,959.0592736717136,0
22.42693094605598,57.03873253675308,34.54436094605141,62.71382888744145,238.13723544409328,0
71.2179221347536,90.63542110956462,83.31453038624254,58.93757666634216,544.835743007943,0
23.724908749680008,78.40617798284788,36.63926667148053,22.939204477785175,408.7958183425956,0
32.539969815926774,62.2515868412716,75.46217827656065,27.400407356406006,541.7159759430152,0
74.64914051180241,31.50564966075994,43.944228129548755,27.534993447827098,268.8580834188552,0
64.96328990472146,54.18801732762199,78.48683119938885,39.67009291243812,497.746162715744,0
84.9223410494178,9.124484130425536,97.62716004370398,38.43980846018369,624.8041467247651,0
65.76128923003434,67.894542428067,23.98415580575801,75.66667878400997,81.21588399949209,0
56.830860333547164,72.50960188976508,86.23416119638762,62.95582895121084,742.9872548076232,0
9.367476782809248,96.50316229099188,62.18240863057747,77.29820634839308,706.5229631604172,0
36.77158030594335,26.039735874507166,81.72942615886548,25.24220430581526,880.4576014514852,0
26.520236768172545,1.8456419043022643,65.15859022678052,56.391067810370046,425.8565518099255,0
24.398964337908357,54.56084644271506,42.394950727415015,44.28316844489521,61.66913261471774,0
97.30105547524455,70.67905043968145,22.807493944179036,83.74544830668097,461.4611290216869,0
39.30977246667604,79.0407475882988,7.003522533116502,73.08418676824274,137.60917206196143,0
89.20465551771133,19.37389330248106,53.5518364460717,85.19438531200973,647.4468135218177,0
63.11386259972629,26.175286903702364,99.03260945268656,23.482034180454505,47.13152413130584,0
79.48113035416485,51.25909252672963,73.80418050142062,74.06176171749503,373.99640622769516,0
50.26370931051921,33.060080997000185,32.73455413990166,60.50062641196835,82.84289848749538,0
57.69038846263591,86.05114865874451,82.72048000867352,81.87500217616743,3.366434071603308,0
49.25176938188639,47.37601537387203,76.89840001764065,58.037044319436575,960.5572239015918,0
19.52429877980445,79.9578644102003,28.16357933534568,60.51568084264317,996.1273480262802,0
72.24521152615053,58.06197604823537,1.4307489794234685,23.882553570654885,555.5029515318131,0
28.07723624408558,77.3090141617112,11.81626385339496,70.1392148776975,238.95584994548392,0
2.431596643145384,33.267298653032384,87.73061903120576,40.48549067037875,911.0990368086575,0
64.54722959071678,83.14166219303112,83.65630353048718,21.477044163411538,923.0365970761067,0
17.711067940704893,27.457231555102158,29.520900087836242,24.982787187952255,854.508891170706,0
94.04585843529144,54.60988080032908,28.51954262844204,91.79642067245193,544.3699845673821,0
95.39285770025873,21.400711317387422,79.28649871024712,45.95579671848852,74.70216089602744,0
91.48643902204485,47.55265216261934,93.7737469895422,85.10567214658693,88.43892753679783,0
37.01587002554444,31.817520950870314,77.91372567975999,91.97579255519419,896.6197877126551,0
1.5456616528867428,26.670343063721425,60.55786770307615,90.7450391627992,875.8268474572294,0
92.83185625877253,96.69850180280375,24.267135033180452,86.1293930524565,434.3972491812177,1
42.81841483173143,16.00741054867306,52.574791409526064,87.11329343459757,328.1546194764253,0
96.66548190436696,78.73258374573953,23.351185859326463,41.675603325571366,644.1239201441022,0
96.36199770892529,98.4164959483215,80.80114200967736,31.360241769526873,806.9879482555249,0
85.300945546736,1.990148374007783,38.696107951773726,67.94469215659427,731.684942051821,0
29.444889206958567,69.90274140420951,83.36972169940262,56.60791939016179,615.6029380507064,0
38.50977286019253,25.291180555628713,38.160921798272526,27.40600390213783,231.51104444483138,0
85.11366715168569,4.0487824328304445,82.41494051998913,70.81559870168081,262.50486922071514,0
31.692200515627768,40.28895789566308,33.331781516524195,62.214500561358,724.0674813977017,0
16.94927466860925,93.5217810170875,44.013270461766986,84.73005506078293,802.6198524510311,0
55.68012624583501,1.1765094366997686,61.54884193426575,65.6887846766299,116.1351880995899,0
93.6154774160781,58.788569192978166,7.028761402991868,63.04596347913152,187.29704771130605,0
69.6029796674973,50.13964785953243,94.82070618154644,53.05637924994709,680.4702621773714,0
57.0061170089365,87.33841643710475,57.36057861238032,54.709030241665275,388.98658747140115,0
9.717649377076853,8.400171452062565,50.78200146908023,91.57859202343371,563.2928672710307,0
61.500722669916975,68.15260298866504,83.93939711199121,30.38345070501795,614.8149526556361,0
99.00538501042632,68.01096984332773,86.57627298968276,53.46641139366404,776.2034672673319,0
14.008401523652402,66.90800168622832,52.2260404529016,69.18704254451322,805.7169507169075,0
51.832965236373674,94.2334494935037,92.72623257936374,52.47579841927997,280.0962452614565,0
87.73730719279554,82.30875290068805,6.4737766076480625,41.24117202805683,541.2967289221713,0
74.07686177542044,4.197272624350601,11.322579225121753,41.55180280721411,123.52393862188026,0
69.7015740995268,47.108285070451316,59.678823001444016,37.52420346932868,842.0151686975487,0
70.24840839871092,39.79530562013335,35.40658617935837,45.792740043731726,845.4479383331957,0
35.94911512197552,31.014722109080207,46.422516618919886,85.37560816876753,299.50571899945646,0
29.359184426449335,45.13367251540973,32.80792178971665,57.89184127422464,160.62020742204254,0
80.93611554785136,38.41941849259774,40.47253114449356,38.017904605836385,70.09177820026657,0
81.01133946791808,43.23338998786653,82.26463471462995,48.83950377698993,574.9764419115859,0
86.70723185801037,97.92618656086425,59.34761998543047,27.937280905892603,91.42810039987981,0
91.32405525564712,8.863297474958076,99.73445492834982,87.80268048040534,680.5948446205999,0
51.13423988609378,92.22308698387297,78.68791978209629,50.614837406857404,678.1264010341464,0
50.15162946871996,48.02367134710267,27.366625410182664,93.52934034448067,613.9874071316245,0
79.82951789667752,62.374224549954114,26.434511772669623,46.06540799468895,876.5605018630944,0
64.99639307777652,83.01829666176938,33.58982701170071,82.72670354203409,378.2806927291318,0
70.19668772577033,36.046302914925555,84.32594806477427,39.22889849685899,902.2695826245775,0
79.57926694361011,43.04219080879669,2.72876506505656,25.711467003320166,36.925368846130844,0
89.00053418175663,40.95184802787139,23.01812788712577,22.380002125535054,112.75698792140754,0
33.79951568515358,37.47310225357599,90.4918420344267,65.46263199835876,412.2055625184433,0
37.5582952639944,92.5529321646895,63.989643608325196,43.3680253755192,593.9930186885734,0
9.3981939840869,82.8929891193012,22.68470955010564,53.26399103568713,32.3756366393656,0
57.8280140996174,10.89999898629761,21.914496823258034,81.39852767005965,567.4344714242641,0
3.5942273796742086,10.812335247709603,86.26181017594305,38.60810642711016,307.3983164830314,0
46.55980181324602,42.78695148529912,89.37575082770465,43.148935755118494,887.1468078118291,0
54.26446347075766,9.865737673280906,25.613109096211527,83.40021387940004,533.2845916687309,0
28.65412521282844,61.909309527111965,42.05103580765323,56.95717050076281,587.8939082174337,0
59.08332605690107,14.36916072617339,83.45957386283172,82.07488752893657,945.6218111148833,0
3.050024993904943,52.2373263966801,77.10074386098854,48.08570025997373,764.1710266545936,0
3.7348188749214417,0.7219947003717753,81.39161065660845,49.87774856203314,438.27326614676565,0
82.26005606596583,31.659634841264673,51.83981907879688,32.53537713336922,476.8796149560194,0
36.019064141126286,67.71907236726554,91.15490483051731,88.72593901962247,647.9238685593989,0
12.706051265188478,48.40389402278484,32.59515439544353,87.25877705094571,200.1992166505131,0
52.224326005480435,97.82694859989881,15.667213434751803,93.81627609235801,88.65084049412263,0
76.99935530986109,87.41037960662108,70.87323325648647,50.18353453772836,311.2365159456184,0
21.582102749684317,35.90707790431512,53.935441600689636,81.39612063189816,778.3827979362303,0
62.28904758190003,4.5486541472274595,85.4585768809481,51.121529875408896,257.32379876995105,0
8.5347464993768,84.56263001150188,8.115924912471495,54.072409169072955,130.7592003359197,0
5.16817211686077,91.12343103146713,84.36924034380668,82.24995451961185,219.02259846226025,0
53.1354631568148,82.06273934190368,29.32946532088222,33.30250781647998,678.9729120057063,0
54.06351216101065,12.794994091976486,65.4855667168183,36.52332008463142,613.9480566935188,0
63.742990149820656,99.79151344122877,4.012878907825579,43.60461802968613,688.3149972964362,0
72.60913337226616,25.85842215527738,60.95812963036007,79.11342743750431,321.958122680382,0
97.58520794625346,72.42049128083701,71.7271689187336,47.948866202606204,900.8561269332716,0
51.630034830119534,90.80348763357216,36.87502145056203,46.86261562105712,451.7703573281454,0
32.2956472941246,23.568711433070945,21.541070526214025,94.91122589414313,513.7130319269436,0
79.51861947687037,90.8258554677066,53.7630676603545,48.78546073246096,948.8079760021271,0
27.083225126207424,30.948157919486697,83.31908044356466,38.58279022366902,979.2772679449756,0
43.89714207056361,97.64132223840562,32.35473582966508,66.74102586507075,661.5427259165517,0
7.845638134226595,28.12600203804746,25.246929752127954,80.14099639662506,944.813192575791,0
2.535074341545751,95.34358247578352,27.893530863768767,25.220587529236944,541.5073863404433,0
96.26484146779251,5.3544650892674905,94.91321529166645,66.41691733538563,307.28294556677173,0
83.59801205122058,70.9272011669813,35.92769157645597,22.680159191016855,315.0928559665414,0
69.59742060936979,53.21111338370037,0.3604239888287175,59.47492632346384,558.9405898823455,0
40.89529444142699,47.78770771227306,78.16812079596197,39.27436728183569,605.0361206551984,0
17.329432007084577,22.349431425583997,69.92747953353901,42.99812732548893,439.61706991974893,0
15.643704267108605,70.5595789776492,12.856826460296888,55.032197298678696,883.7714835118438,0
25.024289816459532,19.08094914463071,98.49042491349125,89.53305955591902,426.6961187135505,0
54.92266647061205,55.284179598476825,60.80622853051112,73.30004799409073,273.42364699766784,0
71.45959227000624,25.32453630402508,50.077949094060145,90.26341972133723,7.9818783435398055,0
66.01973767177313,95.56213797813561,38.2219267622891,69.49782534190082,970.5692781576369,0
27.993389694594285,2.8631193835652824,89.8672755563638,20.533081031589475,824.3132831429444,0
95.48652806631941,19.972828011123656,24.39634814185633,39.91888980107582,615.559584685329,0
73.78969166957685,24.231060638744772,28.576890021990188,87.93294332902805,830.5422539034614,0
55.43540525114007,41.406782576781644,12.24108066865669,68.25841407258086,810.2892302509439,0
61.17207462343522,23.273024187005355,75.911909558426,93.62354274277061,931.8507802258251,0
41.96000624277899,49.134909026878525,59.55492804058533,31.697301441372172,386.0676833603749,0
24.773098950115745,87.2465523258539,60.90661692544983,42.25608748298896,554.8522420859407,0
35.597267865126156,71.20634214091707,21.847043101946362,47.177574463777724,98.62802372024592,0
75.78461104643691,57.99619805351111,65.11683891270839,44.49183636254829,965.3154257189731,0
